dataset,level,instance,scenario_seed,algorithm_seed,event_type,event_size,strategy,seed_index,checkpoint_fe,actual_fe,warm_start_fe,local_search_fe,response_time,fitness,distance,total_late,is_feasible,reference_cost,gap_to_reference,overtake_repair,first_feasible_fe
addition_stress_instances,Near,4,8104,8804009,add,2,Repair,9,1500,38,0,0,0.0039197,5290.18380321429,5290.18380321429,0,1,4876.55252165822,0.0848204299490287,0,NaN
addition_stress_instances,Near,4,8104,8804009,add,2,Repair,9,2500,38,0,0,0.0039197,5290.18380321429,5290.18380321429,0,1,4876.55252165822,0.0848204299490287,0,NaN
addition_stress_instances,Near,4,8104,8804009,add,2,WarmPSO,9,500,500,200,0,0.293574,5178.24355652593,5178.24355652593,0,1,4876.55252165822,0.0618656383844559,1,201
addition_stress_instances,Near,4,8104,8804009,add,2,WarmPSO,9,1000,980,200,0,0.293574,5104.41257170743,5104.41257170743,0,1,4876.55252165822,0.0467256425594144,1,201
addition_stress_instances,Near,4,8104,8804009,add,2,WarmPSO,9,1500,1490,200,0,0.293574,5104.41257170743,5104.41257170743,0,1,4876.55252165822,0.0467256425594144,1,201
addition_stress_instances,Near,4,8104,8804009,add,2,WarmPSO,9,2500,2480,200,0,0.293574,5104.41257170743,5104.41257170743,0,1,4876.55252165822,0.0467256425594144,1,201
addition_stress_instances,Near,4,8104,8804009,add,2,WarmPSO_Relocate,9,500,450,200,100,0.355467,5095.31013230791,5095.31013230791,0,1,4876.55252165822,0.0448590699429819,1,201
addition_stress_instances,Near,4,8104,8804009,add,2,WarmPSO_Relocate,9,1000,1000,200,350,0.355467,4397.5616154354,4397.5616154354,0,1,4876.55252165822,-0.0982232640980435,1,201
addition_stress_instances,Near,4,8104,8804009,add,2,WarmPSO_Relocate,9,1500,1495,200,575,0.355467,4162.82607562772,4162.82607562772,0,1,4876.55252165822,-0.146358814523298,1,201
addition_stress_instances,Near,4,8104,8804009,add,2,WarmPSO_Relocate,9,2500,2485,200,1025,0.355467,3659.48512008857,3659.48512008857,0,1,4876.55252165822,-0.249575370338838,1,201
addition_stress_instances,Near,4,8104,8804010,add,2,Repair,10,500,38,0,0,0.0043536,5290.18380321429,5290.18380321429,0,1,4876.55252165822,0.0848204299490287,0,NaN
addition_stress_instances,Near,4,8104,8804010,add,2,Repair,10,1000,38,0,0,0.0043536,5290.18380321429,5290.18380321429,0,1,4876.55252165822,0.0848204299490287,0,NaN
addition_stress_instances,Near,4,8104,8804010,add,2,Repair,10,1500,38,0,0,0.0043536,5290.18380321429,5290.18380321429,0,1,4876.55252165822,0.0848204299490287,0,NaN
addition_stress_instances,Near,4,8104,8804010,add,2,Repair,10,2500,38,0,0,0.0043536,5290.18380321429,5290.18380321429,0,1,4876.55252165822,0.0848204299490287,0,NaN
addition_stress_instances,Near,4,8104,8804010,add,2,WarmPSO,10,500,500,200,0,0.2811626,5199.13870067826,5199.13870067826,0,1,4876.55252165822,0.0661504572312798,1,201
addition_stress_instances,Near,4,8104,8804010,add,2,WarmPSO,10,1000,980,200,0,0.2811626,5199.13870067826,5199.13870067826,0,1,4876.55252165822,0.0661504572312798,1,201
addition_stress_instances,Near,4,8104,8804010,add,2,WarmPSO,10,1500,1490,200,0,0.2811626,5199.13870067826,5199.13870067826,0,1,4876.55252165822,0.0661504572312798,1,201
addition_stress_instances,Near,4,8104,8804010,add,2,WarmPSO,10,2500,2480,200,0,0.2811626,5104.41257170743,5104.41257170743,0,1,4876.55252165822,0.0467256425594144,1,201
addition_stress_instances,Near,4,8104,8804010,add,2,WarmPSO_Relocate,10,500,450,200,100,0.3465509,5331.38375962084,5331.38375962084,0,1,4876.55252165822,0.0932690124719423,0,201
addition_stress_instances,Near,4,8104,8804010,add,2,WarmPSO_Relocate,10,1000,1000,200,350,0.3465509,4244.54421143078,4244.54421143078,0,1,4876.55252165822,-0.129601456648012,1,201
addition_stress_instances,Near,4,8104,8804010,add,2,WarmPSO_Relocate,10,1500,1495,200,575,0.3465509,3940.57812795227,3940.57812795227,0,1,4876.55252165822,-0.191933623097261,1,201
addition_stress_instances,Near,4,8104,8804010,add,2,WarmPSO_Relocate,10,2500,2485,200,1025,0.3465509,3895.66882425345,3895.66882425345,0,1,4876.55252165822,-0.201142855131443,1,201
addition_stress_instances,Tight,1,8301,9001001,add,2,Repair,1,500,38,0,0,0.0053469,6241.80716801765,6241.80716801765,0,1,5260.35770335712,0.18657466279036,0,NaN
addition_stress_instances,Tight,1,8301,9001001,add,2,Repair,1,1000,38,0,0,0.0053469,6241.80716801765,6241.80716801765,0,1,5260.35770335712,0.18657466279036,0,NaN
addition_stress_instances,Tight,1,8301,9001001,add,2,Repair,1,1500,38,0,0,0.0053469,6241.80716801765,6241.80716801765,0,1,5260.35770335712,0.18657466279036,0,NaN
addition_stress_instances,Tight,1,8301,9001001,add,2,Repair,1,2500,38,0,0,0.0053469,6241.80716801765,6241.80716801765,0,1,5260.35770335712,0.18657466279036,0,NaN
addition_stress_instances,Tight,1,8301,9001001,add,2,WarmPSO,1,500,500,200,0,0.3474159,4824.40843079449,4824.40843079449,0,1,5260.35770335712,-0.0828744540099263,1,201
addition_stress_instances,Tight,1,8301,9001001,add,2,WarmPSO,1,1000,980,200,0,0.3474159,4621.13214557804,4621.13214557804,0,1,5260.35770335712,-0.121517507710765,1,201
addition_stress_instances,Tight,1,8301,9001001,add,2,WarmPSO,1,1500,1490,200,0,0.3474159,4312.76181393652,4312.76181393652,0,1,5260.35770335712,-0.180139059519823,1,201
addition_stress_instances,Tight,1,8301,9001001,add,2,WarmPSO,1,2500,2480,200,0,0.3474159,4234.77428372589,4234.77428372589,0,1,5260.35770335712,-0.194964577974748,1,201
addition_stress_instances,Tight,1,8301,9001001,add,2,WarmPSO_Relocate,1,500,450,200,100,0.4476425,4768.34763367699,4768.34763367699,0,1,5260.35770335712,-0.0935316754915994,1,201
addition_stress_instances,Tight,1,8301,9001001,add,2,WarmPSO_Relocate,1,1000,1000,200,350,0.4476425,4071.05571997509,4071.05571997509,0,1,5260.35770335712,-0.226087663700708,1,201
addition_stress_instances,Tight,1,8301,9001001,add,2,WarmPSO_Relocate,1,1500,1495,200,575,0.4476425,3782.71968557085,3782.71968557085,0,1,5260.35770335712,-0.280900672751447,1,201
addition_stress_instances,Tight,1,8301,9001001,add,2,WarmPSO_Relocate,1,2500,2485,200,1025,0.4476425,3717.94139350256,3717.94139350256,0,1,5260.35770335712,-0.29321509996748,1,201
addition_stress_instances,Tight,1,8301,9001002,add,2,Repair,2,500,38,0,0,0.0041649,6241.80716801765,6241.80716801765,0,1,5260.35770335712,0.18657466279036,0,NaN
addition_stress_instances,Tight,1,8301,9001002,add,2,Repair,2,1000,38,0,0,0.0041649,6241.80716801765,6241.80716801765,0,1,5260.35770335712,0.18657466279036,0,NaN
addition_stress_instances,Tight,1,8301,9001002,add,2,Repair,2,1500,38,0,0,0.0041649,6241.80716801765,6241.80716801765,0,1,5260.35770335712,0.18657466279036,0,NaN
addition_stress_instances,Tight,1,8301,9001002,add,2,Repair,2,2500,38,0,0,0.0041649,6241.80716801765,6241.80716801765,0,1,5260.35770335712,0.18657466279036,0,NaN
addition_stress_instances,Tight,1,8301,9001002,add,2,WarmPSO,2,500,500,200,0,0.3025872,4462.06297018704,4462.06297018704,0,1,5260.35770335712,-0.151756739405881,1,201
addition_stress_instances,Tight,1,8301,9001002,add,2,WarmPSO,2,1000,980,200,0,0.3025872,4297.33380397985,4297.33380397985,0,1,5260.35770335712,-0.183071941811614,1,201
addition_stress_instances,Tight,1,8301,9001002,add,2,WarmPSO,2,1500,1490,200,0,0.3025872,4270.54257381276,4270.54257381276,0,1,5260.35770335712,-0.188164985227652,1,201
addition_stress_instances,Tight,1,8301,9001002,add,2,WarmPSO,2,2500,2480,200,0,0.3025872,4093.04125161818,4093.04125161818,0,1,5260.35770335712,-0.221908189056035,1,201
addition_stress_instances,Tight,1,8301,9001002,add,2,WarmPSO_Relocate,2,500,450,200,100,0.3592077,4599.65528499838,4599.65528499838,0,1,5260.35770335712,-0.125600283406029,1,201
addition_stress_instances,Tight,1,8301,9001002,add,2,WarmPSO_Relocate,2,1000,1000,200,350,0.3592077,3977.38837414036,3977.38837414036,0,1,5260.35770335712,-0.243893932992045,1,201
addition_stress_instances,Tight,1,8301,9001002,add,2,WarmPSO_Relocate,2,1500,1495,200,575,0.3592077,3656.71352775919,3656.71352775919,0,1,5260.35770335712,-0.304854587089106,1,201
addition_stress_instances,Tight,1,8301,9001002,add,2,WarmPSO_Relocate,2,2500,2485,200,1025,0.3592077,3656.71352775919,3656.71352775919,0,1,5260.35770335712,-0.304854587089106,1,201
addition_stress_instances,Tight,1,8301,9001003,add,2,Repair,3,500,38,0,0,0.0046224,6241.80716801765,6241.80716801765,0,1,5260.35770335712,0.18657466279036,0,NaN
addition_stress_instances,Tight,1,8301,9001003,add,2,Repair,3,1000,38,0,0,0.0046224,6241.80716801765,6241.80716801765,0,1,5260.35770335712,0.18657466279036,0,NaN
addition_stress_instances,Tight,1,8301,9001003,add,2,Repair,3,1500,38,0,0,0.0046224,6241.80716801765,6241.80716801765,0,1,5260.35770335712,0.18657466279036,0,NaN
addition_stress_instances,Tight,1,8301,9001003,add,2,Repair,3,2500,38,0,0,0.0046224,6241.80716801765,6241.80716801765,0,1,5260.35770335712,0.18657466279036,0,NaN
addition_stress_instances,Tight,1,8301,9001003,add,2,WarmPSO,3,500,500,200,0,0.316832,5962.34584214929,5962.34584214929,0,1,5260.35770335712,0.133448745955843,1,201
addition_stress_instances,Tight,1,8301,9001003,add,2,WarmPSO,3,1000,980,200,0,0.316832,4887.15650977755,4887.15650977755,0,1,5260.35770335712,-0.0709459726172987,1,201
addition_stress_instances,Tight,1,8301,9001003,add,2,WarmPSO,3,1500,1490,200,0,0.316832,4673.0336349845,4673.0336349845,0,1,5260.35770335712,-0.111650975369564,1,201
addition_stress_instances,Tight,1,8301,9001003,add,2,WarmPSO,3,2500,2480,200,0,0.316832,4323.44662588245,4323.44662588245,0,1,5260.35770335712,-0.178107864580529,1,201
addition_stress_instances,Tight,1,8301,9001003,add,2,WarmPSO_Relocate,3,500,450,200,100,0.358087,4310.82443572638,4310.82443572638,0,1,5260.35770335712,-0.180507357327575,1,201
addition_stress_instances,Tight,1,8301,9001003,add,2,WarmPSO_Relocate,3,1000,1000,200,350,0.358087,3936.45160287456,3936.45160287456,0,1,5260.35770335712,-0.25167605990704,1,201
addition_stress_instances,Tight,1,8301,9001003,add,2,WarmPSO_Relocate,3,1500,1495,200,575,0.358087,3926.74873782585,3926.74873782585,0,1,5260.35770335712,-0.253520585621044,1,201
addition_stress_instances,Tight,1,8301,9001003,add,2,WarmPSO_Relocate,3,2500,2485,200,1025,0.358087,3752.49776355446,3752.49776355446,0,1,5260.35770335712,-0.286645894601494,1,201
addition_stress_instances,Tight,1,8301,9001004,add,2,Repair,4,500,38,0,0,0.0044968,6241.80716801765,6241.80716801765,0,1,5260.35770335712,0.18657466279036,0,NaN
addition_stress_instances,Tight,1,8301,9001004,add,2,Repair,4,1000,38,0,0,0.0044968,6241.80716801765,6241.80716801765,0,1,5260.35770335712,0.18657466279036,0,NaN
addition_stress_instances,Tight,1,8301,9001004,add,2,Repair,4,1500,38,0,0,0.0044968,6241.80716801765,6241.80716801765,0,1,5260.35770335712,0.18657466279036,0,NaN
addition_stress_instances,Tight,1,8301,9001004,add,2,Repair,4,2500,38,0,0,0.0044968,6241.80716801765,6241.80716801765,0,1,5260.35770335712,0.18657466279036,0,NaN
addition_stress_instances,Tight,1,8301,9001004,add,2,WarmPSO,4,500,500,200,0,0.3315063,4947.83795083209,4947.83795083209,0,1,5260.35770335712,-0.0594103614523379,1,201
addition_stress_instances,Tight,1,8301,9001004,add,2,WarmPSO,4,1000,980,200,0,0.3315063,4779.81999738129,4779.81999738129,0,1,5260.35770335712,-0.0913507660646648,1,201
addition_stress_instances,Tight,1,8301,9001004,add,2,WarmPSO,4,1500,1490,200,0,0.3315063,4528.44725078399,4528.44725078399,0,1,5260.35770335712,-0.139137011938567,1,201
addition_stress_instances,Tight,1,8301,9001004,add,2,WarmPSO,4,2500,2480,200,0,0.3315063,4299.6405470258,4299.6405470258,0,1,5260.35770335712,-0.182633427327233,1,201
addition_stress_instances,Tight,1,8301,9001004,add,2,WarmPSO_Relocate,4,500,450,200,100,0.3535757,4524.07561706587,4524.07561706587,0,1,5260.35770335712,-0.139968064495188,1,201
addition_stress_instances,Tight,1,8301,9001004,add,2,WarmPSO_Relocate,4,1000,1000,200,350,0.3535757,4170.29083691593,4170.29083691593,0,1,5260.35770335712,-0.207222954770836,1,201
addition_stress_instances,Tight,1,8301,9001004,add,2,WarmPSO_Relocate,4,1500,1495,200,575,0.3535757,3988.35381586785,3988.35381586785,0,1,5260.35770335712,-0.241809390011157,1,201
addition_stress_instances,Tight,1,8301,9001004,add,2,WarmPSO_Relocate,4,2500,2485,200,1025,0.3535757,3988.35381586785,3988.35381586785,0,1,5260.35770335712,-0.241809390011157,1,201
addition_stress_instances,Tight,1,8301,9001005,add,2,Repair,5,500,38,0,0,0.0042625,6241.80716801765,6241.80716801765,0,1,5260.35770335712,0.18657466279036,0,NaN
addition_stress_instances,Tight,1,8301,9001005,add,2,Repair,5,1000,38,0,0,0.0042625,6241.80716801765,6241.80716801765,0,1,5260.35770335712,0.18657466279036,0,NaN
addition_stress_instances,Tight,1,8301,9001005,add,2,Repair,5,1500,38,0,0,0.0042625,6241.80716801765,6241.80716801765,0,1,5260.35770335712,0.18657466279036,0,NaN
addition_stress_instances,Tight,1,8301,9001005,add,2,Repair,5,2500,38,0,0,0.0042625,6241.80716801765,6241.80716801765,0,1,5260.35770335712,0.18657466279036,0,NaN
addition_stress_instances,Tight,1,8301,9001005,add,2,WarmPSO,5,500,500,200,0,0.3088841,5905.81729699684,5905.81729699684,0,1,5260.35770335712,0.122702605039157,1,201
addition_stress_instances,Tight,1,8301,9001005,add,2,WarmPSO,5,1000,980,200,0,0.3088841,5708.92671050431,5708.92671050431,0,1,5260.35770335712,0.0852734799500254,1,201
addition_stress_instances,Tight,1,8301,9001005,add,2,WarmPSO,5,1500,1490,200,0,0.3088841,5706.03299707772,5706.03299707772,0,1,5260.35770335712,0.084723381726716,1,201
addition_stress_instances,Tight,1,8301,9001005,add,2,WarmPSO,5,2500,2480,200,0,0.3088841,5531.42538830973,5531.42538830973,0,1,5260.35770335712,0.051530276121643,1,201
addition_stress_instances,Tight,1,8301,9001005,add,2,WarmPSO_Relocate,5,500,450,200,100,0.3574141,4566.26331582632,4566.26331582632,0,1,5260.35770335712,-0.131948134836502,1,201
addition_stress_instances,Tight,1,8301,9001005,add,2,WarmPSO_Relocate,5,1000,1000,200,350,0.3574141,3682.50873108118,3682.50873108118,0,1,5260.35770335712,-0.299950889512509,1,201
addition_stress_instances,Tight,1,8301,9001005,add,2,WarmPSO_Relocate,5,1500,1495,200,575,0.3574141,3592.52129630768,3592.52129630768,0,1,5260.35770335712,-0.317057603513358,1,201
addition_stress_instances,Tight,1,8301,9001005,add,2,WarmPSO_Relocate,5,2500,2485,200,1025,0.3574141,3406.04534082635,3406.04534082635,0,1,5260.35770335712,-0.35250689536709,1,201
addition_stress_instances,Tight,1,8301,9001006,add,2,Repair,6,500,38,0,0,0.003342,6241.80716801765,6241.80716801765,0,1,5260.35770335712,0.18657466279036,0,NaN
addition_stress_instances,Tight,1,8301,9001006,add,2,Repair,6,1000,38,0,0,0.003342,6241.80716801765,6241.80716801765,0,1,5260.35770335712,0.18657466279036,0,NaN
addition_stress_instances,Tight,1,8301,9001006,add,2,Repair,6,1500,38,0,0,0.003342,6241.80716801765,6241.80716801765,0,1,5260.35770335712,0.18657466279036,0,NaN
addition_stress_instances,Tight,1,8301,9001006,add,2,Repair,6,2500,38,0,0,0.003342,6241.80716801765,6241.80716801765,0,1,5260.35770335712,0.18657466279036,0,NaN
addition_stress_instances,Tight,1,8301,9001006,add,2,WarmPSO,6,500,500,200,0,0.3016043,5908.75357127258,5908.75357127258,0,1,5260.35770335712,0.12326079412844,1,201
addition_stress_instances,Tight,1,8301,9001006,add,2,WarmPSO,6,1000,980,200,0,0.3016043,5564.05641672168,5564.05641672168,0,1,5260.35770335712,0.0577334718456002,1,201
addition_stress_instances,Tight,1,8301,9001006,add,2,WarmPSO,6,1500,1490,200,0,0.3016043,5534.31910173632,5534.31910173632,0,1,5260.35770335712,0.0520803743449524,1,201
addition_stress_instances,Tight,1,8301,9001006,add,2,WarmPSO,6,2500,2480,200,0,0.3016043,5531.42538830973,5531.42538830973,0,1,5260.35770335712,0.051530276121643,1,201
addition_stress_instances,Tight,1,8301,9001006,add,2,WarmPSO_Relocate,6,500,450,200,100,0.3519243,4659.83000846101,4659.83000846101,0,1,5260.35770335712,-0.114160999833311,1,201
addition_stress_instances,Tight,1,8301,9001006,add,2,WarmPSO_Relocate,6,1000,1000,200,350,0.3519243,3960.19127374922,3960.19127374922,0,1,5260.35770335712,-0.247163121393464,1,201
addition_stress_instances,Tight,1,8301,9001006,add,2,WarmPSO_Relocate,6,1500,1495,200,575,0.3519243,3929.08283963678,3929.08283963678,0,1,5260.35770335712,-0.253076870204233,1,201
addition_stress_instances,Tight,1,8301,9001006,add,2,WarmPSO_Relocate,6,2500,2485,200,1025,0.3519243,3406.04534082635,3406.04534082635,0,1,5260.35770335712,-0.35250689536709,1,201
addition_stress_instances,Tight,1,8301,9001007,add,2,Repair,7,500,38,0,0,0.0044627,6241.80716801765,6241.80716801765,0,1,5260.35770335712,0.18657466279036,0,NaN
addition_stress_instances,Tight,1,8301,9001007,add,2,Repair,7,1000,38,0,0,0.0044627,6241.80716801765,6241.80716801765,0,1,5260.35770335712,0.18657466279036,0,NaN
addition_stress_instances,Tight,1,8301,9001007,add,2,Repair,7,1500,38,0,0,0.0044627,6241.80716801765,6241.80716801765,0,1,5260.35770335712,0.18657466279036,0,NaN
addition_stress_instances,Tight,1,8301,9001007,add,2,Repair,7,2500,38,0,0,0.0044627,6241.80716801765,6241.80716801765,0,1,5260.35770335712,0.18657466279036,0,NaN
addition_stress_instances,Tight,1,8301,9001007,add,2,WarmPSO,7,500,500,200,0,0.3332133,5947.58022336654,5947.58022336654,0,1,5260.35770335712,0.130641784981816,1,201
addition_stress_instances,Tight,1,8301,9001007,add,2,WarmPSO,7,1000,980,200,0,0.3332133,5871.07977468517,5871.07977468517,0,1,5260.35770335712,0.116098962421945,1,201
addition_stress_instances,Tight,1,8301,9001007,add,2,WarmPSO,7,1500,1490,200,0,0.3332133,5693.71694541958,5693.71694541958,0,1,5260.35770335712,0.0823820862573449,1,201
addition_stress_instances,Tight,1,8301,9001007,add,2,WarmPSO,7,2500,2480,200,0,0.3332133,5693.71694541958,5693.71694541958,0,1,5260.35770335712,0.0823820862573449,1,201
addition_stress_instances,Tight,1,8301,9001007,add,2,WarmPSO_Relocate,7,500,450,200,100,0.3492281,4600.44440489712,4600.44440489712,0,1,5260.35770335712,-0.125450270813114,1,201
addition_stress_instances,Tight,1,8301,9001007,add,2,WarmPSO_Relocate,7,1000,1000,200,350,0.3492281,4261.59676764644,4261.59676764644,0,1,5260.35770335712,-0.189865593184524,1,201
addition_stress_instances,Tight,1,8301,9001007,add,2,WarmPSO_Relocate,7,1500,1495,200,575,0.3492281,4113.61063885201,4113.61063885201,0,1,5260.35770335712,-0.217997925078987,1,201
addition_stress_instances,Tight,1,8301,9001007,add,2,WarmPSO_Relocate,7,2500,2485,200,1025,0.3492281,4087.93376515438,4018.59934487706,0.693344202773261,0,5260.35770335712,NaN,1,201
addition_stress_instances,Tight,1,8301,9001008,add,2,Repair,8,500,38,0,0,0.0034689,6241.80716801765,6241.80716801765,0,1,5260.35770335712,0.18657466279036,0,NaN
addition_stress_instances,Tight,1,8301,9001008,add,2,Repair,8,1000,38,0,0,0.0034689,6241.80716801765,6241.80716801765,0,1,5260.35770335712,0.18657466279036,0,NaN
addition_stress_instances,Tight,1,8301,9001008,add,2,Repair,8,1500,38,0,0,0.0034689,6241.80716801765,6241.80716801765,0,1,5260.35770335712,0.18657466279036,0,NaN
addition_stress_instances,Tight,1,8301,9001008,add,2,Repair,8,2500,38,0,0,0.0034689,6241.80716801765,6241.80716801765,0,1,5260.35770335712,0.18657466279036,0,NaN
addition_stress_instances,Tight,1,8301,9001008,add,2,WarmPSO,8,500,500,200,0,0.3091296,5738.66402548967,5738.66402548967,0,1,5260.35770335712,0.0909265774506731,1,201
addition_stress_instances,Tight,1,8301,9001008,add,2,WarmPSO,8,1000,980,200,0,0.3091296,5564.05641672168,5564.05641672168,0,1,5260.35770335712,0.0577334718456002,1,201
addition_stress_instances,Tight,1,8301,9001008,add,2,WarmPSO,8,1500,1490,200,0,0.3091296,5564.05641672168,5564.05641672168,0,1,5260.35770335712,0.0577334718456002,1,201
addition_stress_instances,Tight,1,8301,9001008,add,2,WarmPSO,8,2500,2480,200,0,0.3091296,5534.31910173632,5534.31910173632,0,1,5260.35770335712,0.0520803743449524,1,201
addition_stress_instances,Tight,1,8301,9001008,add,2,WarmPSO_Relocate,8,500,450,200,100,0.3461727,4469.43611063256,4469.43611063256,0,1,5260.35770335712,-0.150355096996503,1,201
addition_stress_instances,Tight,1,8301,9001008,add,2,WarmPSO_Relocate,8,1000,1000,200,350,0.3461727,3893.3589251291,3893.3589251291,0,1,5260.35770335712,-0.259868027103102,1,201
addition_stress_instances,Tight,1,8301,9001008,add,2,WarmPSO_Relocate,8,1500,1495,200,575,0.3461727,3754.25849754263,3754.25849754263,0,1,5260.35770335712,-0.286311177061839,1,201
addition_stress_instances,Tight,1,8301,9001008,add,2,WarmPSO_Relocate,8,2500,2485,200,1025,0.3461727,3656.71352775919,3656.71352775919,0,1,5260.35770335712,-0.304854587089106,1,201
addition_stress_instances,Tight,1,8301,9001009,add,2,Repair,9,500,38,0,0,0.0058179,6241.80716801765,6241.80716801765,0,1,5260.35770335712,0.18657466279036,0,NaN
addition_stress_instances,Tight,1,8301,9001009,add,2,Repair,9,1000,38,0,0,0.0058179,6241.80716801765,6241.80716801765,0,1,5260.35770335712,0.18657466279036,0,NaN
addition_stress_instances,Tight,1,8301,9001009,add,2,Repair,9,1500,38,0,0,0.0058179,6241.80716801765,6241.80716801765,0,1,5260.35770335712,0.18657466279036,0,NaN
addition_stress_instances,Tight,1,8301,9001009,add,2,Repair,9,2500,38,0,0,0.0058179,6241.80716801765,6241.80716801765,0,1,5260.35770335712,0.18657466279036,0,NaN
addition_stress_instances,Tight,1,8301,9001009,add,2,WarmPSO,9,500,500,200,0,0.3074483,5738.66402548967,5738.66402548967,0,1,5260.35770335712,0.0909265774506731,1,201
addition_stress_instances,Tight,1,8301,9001009,add,2,WarmPSO,9,1000,980,200,0,0.3074483,5738.66402548967,5738.66402548967,0,1,5260.35770335712,0.0909265774506731,1,201
addition_stress_instances,Tight,1,8301,9001009,add,2,WarmPSO,9,1500,1490,200,0,0.3074483,5564.05641672168,5564.05641672168,0,1,5260.35770335712,0.0577334718456002,1,201
addition_stress_instances,Tight,1,8301,9001009,add,2,WarmPSO,9,2500,2480,200,0,0.3074483,5564.05641672168,5564.05641672168,0,1,5260.35770335712,0.0577334718456002,1,201
addition_stress_instances,Tight,1,8301,9001009,add,2,WarmPSO_Relocate,9,500,450,200,100,0.3387445,4378.70931520828,4378.70931520828,0,1,5260.35770335712,-0.167602364300469,1,201
addition_stress_instances,Tight,1,8301,9001009,add,2,WarmPSO_Relocate,9,1000,1000,200,350,0.3387445,3967.95389291459,3967.95389291459,0,1,5260.35770335712,-0.245687438635159,1,201
addition_stress_instances,Tight,1,8301,9001009,add,2,WarmPSO_Relocate,9,1500,1495,200,575,0.3387445,3967.95389291459,3967.95389291459,0,1,5260.35770335712,-0.245687438635159,1,201
addition_stress_instances,Tight,1,8301,9001009,add,2,WarmPSO_Relocate,9,2500,2485,200,1025,0.3387445,3946.19253729235,3946.19253729235,0,1,5260.35770335712,-0.249824297162545,1,201
addition_stress_instances,Tight,1,8301,9001010,add,2,Repair,10,500,38,0,0,0.0037054,6241.80716801765,6241.80716801765,0,1,5260.35770335712,0.18657466279036,0,NaN
addition_stress_instances,Tight,1,8301,9001010,add,2,Repair,10,1000,38,0,0,0.0037054,6241.80716801765,6241.80716801765,0,1,5260.35770335712,0.18657466279036,0,NaN
addition_stress_instances,Tight,1,8301,9001010,add,2,Repair,10,1500,38,0,0,0.0037054,6241.80716801765,6241.80716801765,0,1,5260.35770335712,0.18657466279036,0,NaN
addition_stress_instances,Tight,1,8301,9001010,add,2,Repair,10,2500,38,0,0,0.0037054,6241.80716801765,6241.80716801765,0,1,5260.35770335712,0.18657466279036,0,NaN
addition_stress_instances,Tight,1,8301,9001010,add,2,WarmPSO,10,500,500,200,0,0.3055669,5935.5546119822,5935.5546119822,0,1,5260.35770335712,0.128355702539805,1,201
addition_stress_instances,Tight,1,8301,9001010,add,2,WarmPSO,10,1000,980,200,0,0.3055669,5765.45525565676,5765.45525565676,0,1,5260.35770335712,0.0960196208667115,1,201
addition_stress_instances,Tight,1,8301,9001010,add,2,WarmPSO,10,1500,1490,200,0,0.3055669,5738.66402548967,5738.66402548967,0,1,5260.35770335712,0.0909265774506731,1,201
addition_stress_instances,Tight,1,8301,9001010,add,2,WarmPSO,10,2500,2480,200,0,0.3055669,5564.05641672168,5564.05641672168,0,1,5260.35770335712,0.0577334718456002,1,201
addition_stress_instances,Tight,1,8301,9001010,add,2,WarmPSO_Relocate,10,500,450,200,100,0.3739033,4815.03402359415,4815.03402359415,0,1,5260.35770335712,-0.0846565395122793,1,201
addition_stress_instances,Tight,1,8301,9001010,add,2,WarmPSO_Relocate,10,1000,1000,200,350,0.3739033,4070.96284062153,4070.96284062153,0,1,5260.35770335712,-0.226105320171769,1,201
addition_stress_instances,Tight,1,8301,9001010,add,2,WarmPSO_Relocate,10,1500,1495,200,575,0.3739033,4041.22552563617,4041.22552563617,0,1,5260.35770335712,-0.231758417672417,1,201
addition_stress_instances,Tight,1,8301,9001010,add,2,WarmPSO_Relocate,10,2500,2485,200,1025,0.3739033,3933.83600967892,3933.83600967892,0,1,5260.35770335712,-0.252173287157188,1,201
addition_stress_instances,Far,1,8201,8901001,add,2,Repair,1,500,38,0,0,0.0034875,6533.2024537355,6533.2024537355,0,1,5118.95536046442,0.276276504419989,0,NaN
addition_stress_instances,Far,1,8201,8901001,add,2,Repair,1,1000,38,0,0,0.0034875,6533.2024537355,6533.2024537355,0,1,5118.95536046442,0.276276504419989,0,NaN
addition_stress_instances,Far,1,8201,8901001,add,2,Repair,1,1500,38,0,0,0.0034875,6533.2024537355,6533.2024537355,0,1,5118.95536046442,0.276276504419989,0,NaN
addition_stress_instances,Far,1,8201,8901001,add,2,Repair,1,2500,38,0,0,0.0034875,6533.2024537355,6533.2024537355,0,1,5118.95536046442,0.276276504419989,0,NaN
addition_stress_instances,Far,1,8201,8901001,add,2,WarmPSO,1,500,500,200,0,0.3071212,6007.97098272637,6007.97098272637,0,1,5118.95536046442,0.173671298079319,1,201
addition_stress_instances,Far,1,8201,8901001,add,2,WarmPSO,1,1000,980,200,0,0.3071212,5859.86913543256,5859.86913543256,0,1,5118.95536046442,0.144739252991048,1,201
addition_stress_instances,Far,1,8201,8901001,add,2,WarmPSO,1,1500,1490,200,0,0.3071212,5766.49103830942,5766.49103830942,0,1,5118.95536046442,0.126497621535471,1,201
addition_stress_instances,Far,1,8201,8901001,add,2,WarmPSO,1,2500,2480,200,0,0.3071212,5512.69640730409,5512.69640730409,0,1,5118.95536046442,0.0769182419289446,1,201
addition_stress_instances,Far,1,8201,8901001,add,2,WarmPSO_Relocate,1,500,450,200,100,0.358161,4530.06067775787,4530.06067775787,0,1,5118.95536046442,-0.115041964861582,1,201
