dataset,level,instance,seed_index,algorithm_seed,k,free_count,preprocess_fe,search_fe,total_fe,bks_cost,cost,gap_to_bks,improvement_over_repair,unique_route_ratio,route_change_rate,improvement_count,last_improvement_fe,is_feasible
addition_stress_instances,Tight,1,5,22505,4,6,39,991,1030,4251.83316513849,4293.90625809938,0.00989528312302002,0,0.473737373737374,0.911550468262227,0,0,1
addition_stress_instances,Tight,1,5,22505,6,8,39,991,1030,4251.83316513849,4282.33743278659,0.00717438019398625,0.00269424263535482,0.660606060606061,0.969823100936524,1,323,1
addition_stress_instances,Tight,1,5,22505,8,10,39,991,1030,4251.83316513849,4293.90625809938,0.00989528312302002,0,0.783838383838384,0.957336108220604,0,0,1
addition_stress_instances,Tight,1,5,22505,12,14,39,991,1030,4251.83316513849,4282.33743278659,0.00717438019398625,0.00269424263535482,0.908080808080808,0.966701352757544,1,889,1
addition_stress_instances,Tight,1,5,22505,Inf,19,39,991,1030,4251.83316513849,4293.90625809938,0.00989528312302002,0,0.958585858585859,0.965660770031218,0,0,1
addition_stress_instances,Far,1,1,22601,0,2,39,991,1030,4118.96025347346,4118.96025347346,6.62420595833109e-16,0,0.0878787878787879,0.710718002081165,0,0,1
addition_stress_instances,Far,1,1,22601,2,4,39,991,1030,4118.96025347346,4118.96025347346,6.62420595833109e-16,0,0.298989898989899,0.906347554630593,0,0,1
addition_stress_instances,Far,1,1,22601,4,6,39,991,1030,4118.96025347346,4118.96025347346,6.62420595833109e-16,0,0.446464646464646,0.928199791883455,0,0,1
addition_stress_instances,Far,1,1,22601,6,8,39,991,1030,4118.96025347346,4118.96025347346,6.62420595833109e-16,0,0.57979797979798,0.934443288241415,0,0,1
addition_stress_instances,Far,1,1,22601,8,10,39,991,1030,4118.96025347346,4118.96025347346,6.62420595833109e-16,0,0.624242424242424,0.947970863683663,0,0,1
addition_stress_instances,Far,1,1,22601,12,14,39,991,1030,4118.96025347346,4118.96025347346,6.62420595833109e-16,0,0.855555555555556,0.95837669094693,0,0,1
addition_stress_instances,Far,1,1,22601,Inf,19,39,991,1030,4118.96025347346,4118.96025347346,6.62420595833109e-16,0,0.948484848484848,0.965660770031218,0,0,1
addition_stress_instances,Far,1,2,22602,0,2,39,991,1030,4118.96025347346,4118.96025347346,6.62420595833109e-16,0,0.098989898989899,0.757544224765869,0,0,1
addition_stress_instances,Far,1,2,22602,2,4,39,991,1030,4118.96025347346,4118.96025347346,6.62420595833109e-16,0,0.28989898989899,0.890738813735692,0,0,1
addition_stress_instances,Far,1,2,22602,4,6,39,991,1030,4118.96025347346,4118.96025347346,6.62420595833109e-16,0,0.409090909090909,0.9105098855359,0,0,1
addition_stress_instances,Far,1,2,22602,6,8,39,991,1030,4118.96025347346,4118.96025347346,6.62420595833109e-16,0,0.539393939393939,0.933402705515088,0,0,1
addition_stress_instances,Far,1,2,22602,8,10,39,991,1030,4118.96025347346,4118.96025347346,6.62420595833109e-16,0,0.725252525252525,0.94901144640999,0,0,1
addition_stress_instances,Far,1,2,22602,12,14,39,991,1030,4118.96025347346,4118.96025347346,6.62420595833109e-16,0,0.884848484848485,0.962539021852237,0,0,1
addition_stress_instances,Far,1,2,22602,Inf,19,39,991,1030,4118.96025347346,4118.96025347346,6.62420595833109e-16,0,0.939393939393939,0.965660770031218,0,0,1
addition_stress_instances,Far,1,3,22603,0,2,39,991,1030,4118.96025347346,4118.96025347346,6.62420595833109e-16,0,0.0929292929292929,0.708636836628512,0,0,1
addition_stress_instances,Far,1,3,22603,2,4,39,991,1030,4118.96025347346,4118.96025347346,6.62420595833109e-16,0,0.272727272727273,0.888657648283039,0,0,1
addition_stress_instances,Far,1,3,22603,4,6,39,991,1030,4118.96025347346,4118.96025347346,6.62420595833109e-16,0,0.435353535353535,0.943808532778356,0,0,1
addition_stress_instances,Far,1,3,22603,6,8,39,991,1030,4118.96025347346,4118.96025347346,6.62420595833109e-16,0,0.483838383838384,0.915712799167534,0,0,1
addition_stress_instances,Far,1,3,22603,8,10,39,991,1030,4118.96025347346,4118.96025347346,6.62420595833109e-16,0,0.722222222222222,0.956295525494277,0,0,1
addition_stress_instances,Far,1,3,22603,12,14,39,991,1030,4118.96025347346,4118.96025347346,6.62420595833109e-16,0,0.902020202020202,0.963579604578564,0,0,1
addition_stress_instances,Far,1,3,22603,Inf,19,39,991,1030,4118.96025347346,4118.96025347346,6.62420595833109e-16,0,0.941414141414141,0.965660770031218,0,0,1
addition_stress_instances,Far,1,4,22604,0,2,39,991,1030,4118.96025347346,4118.96025347346,6.62420595833109e-16,0,0.0868686868686869,0.689906347554631,0,0,1
addition_stress_instances,Far,1,4,22604,2,4,39,991,1030,4118.96025347346,4118.96025347346,6.62420595833109e-16,0,0.260606060606061,0.855359001040583,0,0,1
addition_stress_instances,Far,1,4,22604,4,6,39,991,1030,4118.96025347346,4118.96025347346,6.62420595833109e-16,0,0.423232323232323,0.908428720083247,0,0,1
addition_stress_instances,Far,1,4,22604,6,8,39,991,1030,4118.96025347346,4118.96025347346,6.62420595833109e-16,0,0.564646464646465,0.917793964620187,0,0,1
addition_stress_instances,Far,1,4,22604,8,10,39,991,1030,4118.96025347346,4118.96025347346,6.62420595833109e-16,0,0.7,0.956295525494277,0,0,1
addition_stress_instances,Far,1,4,22604,12,14,39,991,1030,4118.96025347346,4118.96025347346,6.62420595833109e-16,0,0.88989898989899,0.96149843912591,0,0,1
addition_stress_instances,Far,1,4,22604,Inf,19,39,991,1030,4118.96025347346,4118.96025347346,6.62420595833109e-16,0,0.944444444444444,0.963579604578564,0,0,1
addition_stress_instances,Far,1,5,22605,0,2,39,991,1030,4118.96025347346,4118.96025347346,6.62420595833109e-16,0,0.103030303030303,0.837669094693028,0,0,1
addition_stress_instances,Far,1,5,22605,2,4,39,991,1030,4118.96025347346,4118.96025347346,6.62420595833109e-16,0,0.285858585858586,0.91363163371488,0,0,1
addition_stress_instances,Far,1,5,22605,4,6,39,991,1030,4118.96025347346,4118.96025347346,6.62420595833109e-16,0,0.411111111111111,0.901144640998959,0,0,1
addition_stress_instances,Far,1,5,22605,6,8,39,991,1030,4118.96025347346,4118.96025347346,6.62420595833109e-16,0,0.511111111111111,0.927159209157128,0,0,1
addition_stress_instances,Far,1,5,22605,8,10,39,991,1030,4118.96025347346,4118.96025347346,6.62420595833109e-16,0,0.651515151515151,0.943808532778356,0,0,1
addition_stress_instances,Far,1,5,22605,12,14,39,991,1030,4118.96025347346,4118.96025347346,6.62420595833109e-16,0,0.896969696969697,0.960457856399584,0,0,1
addition_stress_instances,Far,1,5,22605,Inf,19,39,991,1030,4118.96025347346,4118.96025347346,6.62420595833109e-16,0,0.951515151515152,0.965660770031218,0,0,1
addition_stress_instances,Far,3,1,22701,0,2,39,991,1030,4137.06127770897,4137.06127770897,6.59522284579205e-16,0,0.0737373737373737,0.670135275754422,0,0,1
addition_stress_instances,Far,3,1,22701,2,4,39,991,1030,4137.06127770897,4137.06127770897,6.59522284579205e-16,0,0.16969696969697,0.850156087408949,0,0,1
addition_stress_instances,Far,3,1,22701,4,6,39,991,1030,4137.06127770897,4137.06127770897,6.59522284579205e-16,0,0.234343434343434,0.869927159209157,0,0,1
addition_stress_instances,Far,3,1,22701,6,8,39,991,1030,4137.06127770897,4137.06127770897,6.59522284579205e-16,0,0.473737373737374,0.929240374609781,0,0,1
addition_stress_instances,Far,3,1,22701,8,10,39,991,1030,4137.06127770897,4137.06127770897,6.59522284579205e-16,0,0.696969696969697,0.94901144640999,0,0,1
addition_stress_instances,Far,3,1,22701,12,14,39,991,1030,4137.06127770897,4137.06127770897,6.59522284579205e-16,0,0.835353535353535,0.954214360041623,0,0,1
addition_stress_instances,Far,3,1,22701,Inf,19,39,991,1030,4137.06127770897,4137.06127770897,6.59522284579205e-16,0,0.947474747474747,0.965660770031218,0,0,1
addition_stress_instances,Far,3,2,22702,0,2,39,991,1030,4137.06127770897,4137.06127770897,6.59522284579205e-16,0,0.0818181818181818,0.690946930280957,0,0,1
addition_stress_instances,Far,3,2,22702,2,4,39,991,1030,4137.06127770897,4137.06127770897,6.59522284579205e-16,0,0.166666666666667,0.827263267429761,0,0,1
addition_stress_instances,Far,3,2,22702,4,6,39,991,1030,4137.06127770897,4137.06127770897,6.59522284579205e-16,0,0.238383838383838,0.848074921956296,0,0,1
addition_stress_instances,Far,3,2,22702,6,8,39,991,1030,4137.06127770897,4137.06127770897,6.59522284579205e-16,0,0.516161616161616,0.933402705515088,0,0,1
addition_stress_instances,Far,3,2,22702,8,10,39,991,1030,4137.06127770897,4137.06127770897,6.59522284579205e-16,0,0.680808080808081,0.956295525494277,0,0,1
addition_stress_instances,Far,3,2,22702,12,14,39,991,1030,4137.06127770897,4137.06127770897,6.59522284579205e-16,0,0.842424242424242,0.951092611862643,0,0,1
addition_stress_instances,Far,3,2,22702,Inf,19,39,991,1030,4137.06127770897,4137.06127770897,6.59522284579205e-16,0,0.944444444444444,0.965660770031218,0,0,1
addition_stress_instances,Far,3,3,22703,0,2,39,991,1030,4137.06127770897,4137.06127770897,6.59522284579205e-16,0,0.0777777777777778,0.695109261186264,0,0,1
addition_stress_instances,Far,3,3,22703,2,4,39,991,1030,4137.06127770897,4137.06127770897,6.59522284579205e-16,0,0.153535353535354,0.822060353798127,0,0,1
addition_stress_instances,Far,3,3,22703,4,6,39,991,1030,4137.06127770897,4137.06127770897,6.59522284579205e-16,0,0.216161616161616,0.860561914672216,0,0,1
addition_stress_instances,Far,3,3,22703,6,8,39,991,1030,4137.06127770897,4137.06127770897,6.59522284579205e-16,0,0.463636363636364,0.941727367325702,0,0,1
addition_stress_instances,Far,3,3,22703,8,10,39,991,1030,4137.06127770897,4137.06127770897,6.59522284579205e-16,0,0.663636363636364,0.94901144640999,0,0,1
addition_stress_instances,Far,3,3,22703,12,14,39,991,1030,4137.06127770897,4137.06127770897,6.59522284579205e-16,0,0.908080808080808,0.960457856399584,0,0,1
addition_stress_instances,Far,3,3,22703,Inf,19,39,991,1030,4137.06127770897,4137.06127770897,6.59522284579205e-16,0,0.956565656565657,0.965660770031218,0,0,1
addition_stress_instances,Far,3,4,22704,0,2,39,991,1030,4137.06127770897,4137.06127770897,6.59522284579205e-16,0,0.0868686868686869,0.700312174817898,0,0,1
addition_stress_instances,Far,3,4,22704,2,4,39,991,1030,4137.06127770897,4137.06127770897,6.59522284579205e-16,0,0.157575757575758,0.831425598335068,0,0,1
addition_stress_instances,Far,3,4,22704,4,6,39,991,1030,4137.06127770897,4137.06127770897,6.59522284579205e-16,0,0.247474747474747,0.888657648283039,0,0,1
addition_stress_instances,Far,3,4,22704,6,8,39,991,1030,4137.06127770897,4137.06127770897,6.59522284579205e-16,0,0.506060606060606,0.934443288241415,0,0,1
addition_stress_instances,Far,3,4,22704,8,10,39,991,1030,4137.06127770897,4137.06127770897,6.59522284579205e-16,0,0.636363636363636,0.939646201873049,0,0,1
addition_stress_instances,Far,3,4,22704,12,14,39,991,1030,4137.06127770897,4137.06127770897,6.59522284579205e-16,0,0.86969696969697,0.963579604578564,0,0,1
addition_stress_instances,Far,3,4,22704,Inf,19,39,991,1030,4137.06127770897,4137.06127770897,6.59522284579205e-16,0,0.946464646464646,0.965660770031218,0,0,1
addition_stress_instances,Far,3,5,22705,0,2,39,991,1030,4137.06127770897,4137.06127770897,6.59522284579205e-16,0,0.0717171717171717,0.636836628511967,0,0,1
addition_stress_instances,Far,3,5,22705,2,4,39,991,1030,4137.06127770897,4137.06127770897,6.59522284579205e-16,0,0.157575757575758,0.825182101977107,0,0,1
addition_stress_instances,Far,3,5,22705,4,6,39,991,1030,4137.06127770897,4137.06127770897,6.59522284579205e-16,0,0.262626262626263,0.874089490114464,0,0,1
addition_stress_instances,Far,3,5,22705,6,8,39,991,1030,4137.06127770897,4137.06127770897,6.59522284579205e-16,0,0.483838383838384,0.939646201873049,0,0,1
addition_stress_instances,Far,3,5,22705,8,10,39,991,1030,4137.06127770897,4137.06127770897,6.59522284579205e-16,0,0.677777777777778,0.944849115504683,0,0,1
addition_stress_instances,Far,3,5,22705,12,14,39,991,1030,4137.06127770897,4137.06127770897,6.59522284579205e-16,0,0.907070707070707,0.963579604578564,0,0,1
addition_stress_instances,Far,3,5,22705,Inf,19,39,991,1030,4137.06127770897,4137.06127770897,6.59522284579205e-16,0,0.948484848484848,0.963579604578564,0,0,1
addition_stress_instances,Far,5,1,22801,0,2,39,991,1030,4031.37481224937,4031.37481224937,4.51208207686083e-16,0,0.11010101010101,0.718002081165453,0,0,1
addition_stress_instances,Far,5,1,22801,2,4,39,991,1030,4031.37481224937,3933.08456533004,-0.0243813218807316,0.0243813218807321,0.427272727272727,0.939646201873049,1,89,1
addition_stress_instances,Far,5,1,22801,4,6,39,991,1030,4031.37481224937,4031.37481224937,4.51208207686083e-16,0,0.454545454545455,0.925078043704475,0,0,1
addition_stress_instances,Far,5,1,22801,6,8,39,991,1030,4031.37481224937,4031.37481224937,4.51208207686083e-16,0,0.572727272727273,0.935483870967742,0,0,1
addition_stress_instances,Far,5,1,22801,8,10,39,991,1030,4031.37481224937,4031.37481224937,4.51208207686083e-16,0,0.733333333333333,0.944849115504683,0,0,1
addition_stress_instances,Far,5,1,22801,12,14,39,991,1030,4031.37481224937,4031.37481224937,4.51208207686083e-16,0,0.905050505050505,0.960457856399584,0,0,1
addition_stress_instances,Far,5,1,22801,Inf,19,39,991,1030,4031.37481224937,4031.37481224937,4.51208207686083e-16,0,0.960606060606061,0.964620187304891,0,0,1
addition_stress_instances,Far,5,2,22802,0,2,39,991,1030,4031.37481224937,4031.37481224937,4.51208207686083e-16,0,0.102020202020202,0.77003121748179,0,0,1
addition_stress_instances,Far,5,2,22802,2,4,39,991,1030,4031.37481224937,4031.37481224937,4.51208207686083e-16,0,0.225252525252525,0.82414151925078,0,0,1
addition_stress_instances,Far,5,2,22802,4,6,39,991,1030,4031.37481224937,4031.37481224937,4.51208207686083e-16,0,0.407070707070707,0.90738813735692,0,0,1
addition_stress_instances,Far,5,2,22802,6,8,39,991,1030,4031.37481224937,4031.37481224937,4.51208207686083e-16,0,0.518181818181818,0.939646201873049,0,0,1
addition_stress_instances,Far,5,2,22802,8,10,39,991,1030,4031.37481224937,4031.37481224937,4.51208207686083e-16,0,0.66969696969697,0.939646201873049,0,0,1
addition_stress_instances,Far,5,2,22802,12,14,39,991,1030,4031.37481224937,4031.37481224937,4.51208207686083e-16,0,0.917171717171717,0.960457856399584,0,0,1
addition_stress_instances,Far,5,2,22802,Inf,19,39,991,1030,4031.37481224937,4031.37481224937,4.51208207686083e-16,0,0.960606060606061,0.965660770031218,0,0,1
addition_stress_instances,Far,5,3,22803,0,2,39,991,1030,4031.37481224937,4031.37481224937,4.51208207686083e-16,0,0.112121212121212,0.749219562955255,0,0,1
addition_stress_instances,Far,5,3,22803,2,4,39,991,1030,4031.37481224937,4031.37481224937,4.51208207686083e-16,0,0.253535353535354,0.831425598335068,0,0,1
addition_stress_instances,Far,5,3,22803,4,6,39,991,1030,4031.37481224937,4031.37481224937,4.51208207686083e-16,0,0.426262626262626,0.920915712799168,0,0,1
addition_stress_instances,Far,5,3,22803,6,8,39,991,1030,4031.37481224937,4031.37481224937,4.51208207686083e-16,0,0.551515151515152,0.924037460978148,0,0,1
addition_stress_instances,Far,5,3,22803,8,10,39,991,1030,4031.37481224937,4031.37481224937,4.51208207686083e-16,0,0.722222222222222,0.946930280957336,0,0,1
addition_stress_instances,Far,5,3,22803,12,14,39,991,1030,4031.37481224937,4031.37481224937,4.51208207686083e-16,0,0.897979797979798,0.959417273673257,0,0,1
addition_stress_instances,Far,5,3,22803,Inf,19,39,991,1030,4031.37481224937,4031.37481224937,4.51208207686083e-16,0,0.962626262626263,0.965660770031218,0,0,1
addition_stress_instances,Far,5,4,22804,0,2,39,991,1030,4031.37481224937,4031.37481224937,4.51208207686083e-16,0,0.0777777777777778,0.664932362122789,0,0,1
addition_stress_instances,Far,5,4,22804,2,4,39,991,1030,4031.37481224937,4031.37481224937,4.51208207686083e-16,0,0.268686868686869,0.823100936524454,0,0,1
addition_stress_instances,Far,5,4,22804,4,6,39,991,1030,4031.37481224937,4031.37481224937,4.51208207686083e-16,0,0.456565656565657,0.939646201873049,0,0,1
addition_stress_instances,Far,5,4,22804,6,8,39,991,1030,4031.37481224937,4031.37481224937,4.51208207686083e-16,0,0.652525252525253,0.956295525494277,0,0,1
addition_stress_instances,Far,5,4,22804,8,10,39,991,1030,4031.37481224937,4031.37481224937,4.51208207686083e-16,0,0.753535353535354,0.957336108220604,0,0,1
addition_stress_instances,Far,5,4,22804,12,14,39,991,1030,4031.37481224937,4031.37481224937,4.51208207686083e-16,0,0.913131313131313,0.960457856399584,0,0,1
addition_stress_instances,Far,5,4,22804,Inf,19,39,991,1030,4031.37481224937,4031.37481224937,4.51208207686083e-16,0,0.952525252525253,0.965660770031218,0,0,1
addition_stress_instances,Far,5,5,22805,0,2,39,991,1030,4031.37481224937,4031.37481224937,4.51208207686083e-16,0,0.108080808080808,0.841831425598335,0,0,1
addition_stress_instances,Far,5,5,22805,2,4,39,991,1030,4031.37481224937,4031.37481224937,4.51208207686083e-16,0,0.252525252525253,0.8210197710718,0,0,1
addition_stress_instances,Far,5,5,22805,4,6,39,991,1030,4031.37481224937,4031.37481224937,4.51208207686083e-16,0,0.4,0.90738813735692,0,0,1
addition_stress_instances,Far,5,5,22805,6,8,39,991,1030,4031.37481224937,4031.37481224937,4.51208207686083e-16,0,0.509090909090909,0.941727367325702,0,0,1
addition_stress_instances,Far,5,5,22805,8,10,39,991,1030,4031.37481224937,4031.37481224937,4.51208207686083e-16,0,0.697979797979798,0.954214360041623,0,0,1
addition_stress_instances,Far,5,5,22805,12,14,39,991,1030,4031.37481224937,4031.37481224937,4.51208207686083e-16,0,0.909090909090909,0.96149843912591,0,0,1
addition_stress_instances,Far,5,5,22805,Inf,19,39,991,1030,4031.37481224937,4031.37481224937,4.51208207686083e-16,0,0.939393939393939,0.96149843912591,0,0,1
